id,word,part_of_speech,phonetic,level,sources,tags,ko_first,ko_joined,en_definitions_joined,definitions_count,examples_joined,needs_korean_gloss
de85df214f709c7d,weaponry,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_23 | dictionary | open_source | wordnet,"무기류, 조병학","무기류, 조병학",weapons considered collectively,1,,0
e37ed0b8a52c8fc8,weave,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_12 | band_36 | dictionary | nawl | open_source | wordnet,"얽다, 엮다, 꾸미다, 헤치고 나아가다, 누비듯이 나아가다","얽다, 엮다, 꾸미다, 헤치고 나아가다, 누비듯이 나아가다","pattern of weaving or structure of a fabric || interlace by or as if by weaving || create a piece of cloth by interlacing strands of fabric, such as wool or cotton || sway from side to side || to move or cause to move in a sinuous, spiral, or circular course",5,tissue textiles || the river winds through the hills || the path meanders through the vineyards,0
1f1b49b986dcc7d3,weighing,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_34 | dictionary | open_source | wordnet,"계량, 저울","계량, 저울",careful consideration,1,a little deliberation would have deterred them,0
a86da7702ab83284,weighted,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_19 | dictionary | open_source | wordnet,부담이 무거운,부담이 무거운,adjusted to reflect value or proportion || made heavy or weighted down with weariness,2,votes weighted according to the size of constituencies || a law weighted in favor of landlords || a weighted average,0
2539f2984f7ffe0e,well-off,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_41 | dictionary | open_source | wordnet,"잘살다, 유복한","잘살다, 유복한",fortunately situated || in fortunate circumstances financially; moderately rich,2,doesn't know when he's well-off || they were comfortable or even wealthy by some standards || easy living,0
1771950c92572043,wellhead,noun,,AVL,AVL | WordNet,avl | band_36 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,a structure built over a well || the source of water for a well,2,,1
1644d71a678054a6,wellness,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_18 | dictionary | open_source | wordnet,안녕,안녕,a healthy state of wellbeing free from disease,1,physicians should be held responsible for the health of their patients,0
e8dfe97beaf36914,westward,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_21 | dictionary | open_source | wordnet,서방에,서방에,the cardinal compass point that is a 270 degrees || moving toward the west || toward the west,3,westbound pioneers || they traveled westward toward the setting sun,0
d869db7fe62fb07c,whatever,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_4 | dictionary | open_source | wordnet,"기여, 무엇, 포장지, 조금의 도, 어떤 이라도","기여, 무엇, 포장지, 조금의 도, 어떤 이라도",one or some or every or all without specification,1,give me any peaches you don't want || not any milk is left || any child would know that,0
7f572f2b5a5ded40,wheat,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_9 | dictionary | nawl | open_source | wordnet,"밀, 쌀, 가루, 기울, 라면","밀, 쌀, 가루, 기울, 라면","a variable yellow tint; dull yellow, often diluted with white || grains of common wheat; sometimes cooked whole or cracked as cereal; usually ground into flour || annual or biennial grass having erect flower spikes and light brown grains",3,,0
5b9143476244bf34,whenever,,,AVL,AVL | Kengdic | cc-kedict,avl | band_7 | needs_definition | open_source,할 때에는 언제든지,할 때에는 언제든지,Open-source vocabulary entry for IELTS offline study: whenever.,1,,0
0c0c95a83a14c164,whereby,,,NAWL,AVL | Kengdic | NAWL | cc-kedict,avl | band_11 | nawl | needs_definition | open_source,그에 의하여,그에 의하여,Open-source vocabulary entry for IELTS offline study: whereby.,1,,0
faa1c95dac66621c,wherever,adverb,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_11 | dictionary | open_source | wordnet,"대체 어디에, 어디에 든지","대체 어디에, 어디에 든지",where in the world,1,,0
f0d4e226449aa4fa,whichever,,,NAWL,AVL | Kengdic | NAWL | cc-kedict,avl | band_25 | nawl | needs_definition | open_source,"어느이든지, 어느 쪽이 하든지","어느이든지, 어느 쪽이 하든지",Open-source vocabulary entry for IELTS offline study: whichever.,1,,0
aa39520e70f97633,whoever,,,NAWL,AVL | NAWL,avl | band_18 | nawl | needs_definition | needs_korean_gloss | open_source,한국어 뜻 보강 필요,한국어 뜻 보강 필요,Open-source vocabulary entry for IELTS offline study: whoever.,1,,1
31f2f47ff48d3e8e,whopping,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_27 | dictionary | open_source | wordnet,무려,무려,(used informally) very large || extremely,2,a thumping loss || they all were whopping drunk,0
1a4a22d0e12758ca,widening,noun,,AVL,AVL | WordNet,avl | band_29 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,the act of making something wider || a part of a road that has been widened to allow cars to pass or park || an increase in width,3,,1
353d262bdbb6ea71,widespread,adjective,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_5 | dictionary | nawl | open_source | wordnet,"짜하다, 파다하다","짜하다, 파다하다",distributed over a considerable extent || widely circulated or diffused,2,far-flung trading operations || the West's far-flung mountain ranges || widespread nuclear fallout,0
745d14a6451adc01,wildfire,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_34 | dictionary | open_source | wordnet,"산불, 옛날 화공에 쓰인 화염제","산불, 옛날 화공에 쓰인 화염제",a raging and rapidly spreading conflagration,1,,0
bdd9876c06d75668,wildlife,noun,,AVL,AVL | WordNet,avl | band_7 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,all living things (except people) that are undomesticated,1,chemicals could kill all the wildlife,1
86e0cfad49b04ba8,windfall,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_29 | dictionary | open_source | wordnet,"횡재, 바람에 떨어진 과일","횡재, 바람에 떨어진 과일",a sudden happening that brings good fortune (as a sudden opportunity to make money) || fruit that has fallen from the tree,2,the demand for testing has created a boom for those unregulated laboratories where boxes of specimen jars are processed like an assembly line,0
512c585ec88c7fa2,windmill,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_34 | dictionary | open_source | wordnet,풍차,풍차,generator that extracts usable energy from winds || a mill that is powered by the wind,2,,0
3e8118c008c2d157,winnings,noun,,AVL,AVL | WordNet,avl | band_42 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,something won (especially money),1,,1
9f56b812e82f09a3,wireless,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_10 | dictionary | open_source | wordnet,"무선, 무전국, 무전기, 라디오의, 무전을 치다","무선, 무전국, 무전기, 라디오의, 무전을 치다",a communication system based on broadcasting electromagnetic waves || an electronic receiver that detects and demodulates and amplifies transmitted signals || transmission by radio waves || medium for communication || having no wires,5,a wireless security system,0
d788956320b23c44,wisdom,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_5 | dictionary | nawl | open_source | wordnet,"앎, 보리, 슬기, 지혜, 학문","앎, 보리, 슬기, 지혜, 학문",the trait of utilizing knowledge and experience with common sense and insight || the quality of being prudent and sensible || ability to apply knowledge or experience or understanding or common sense and insight || accumulated knowledge or erudition or enlightenment || an Apocryphal book consisting mainly of a meditation on wisdom; although ascribed to Solomon it was probably written in the first century BC,5,,0
951f850c722bb904,withdraw,verb,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_7 | dictionary | open_source | wordnet,"물러서다, 움츠리다, 회수하다, 움츠러들다","물러서다, 움츠리다, 회수하다, 움츠러들다","remove something concrete, as by lifting, pushing, or taking off, or remove something abstract || keep away from others || take back what one has said || make a retreat from an earlier commitment or activity || release from something that holds fast, connects, or entangles || lose interest",6,remove a threat || remove a wrapper || Remove the dirty dishes from the table,0
7921c4ce0aa41951,withhold,verb,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_13 | dictionary | open_source | wordnet,보류하다,보류하다,hold back; refuse to hand over or share || retain and refrain from disbursing; of payments,2,The father is withholding the allowance until the son cleans his room || My employer is withholding taxes,0
e53235680584641e,woefully,adverb,,AVL,AVL | WordNet,avl | band_34 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,in an unfortunate or deplorable manner,1,he was sadly neglected || it was woefully inadequate,1
920c2d814353ba3d,wondrous,adjective,,AVL,AVL | WordNet,avl | band_31 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,extraordinarily good or great; used especially as intensifiers || (used as an intensifier) extremely well,2,a fantastic trip to the Orient || the film was fantastic! || a howling success,1
b9fe8a321b895de0,woodland,noun,,AVL,AVL | WordNet,avl | band_21 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,land that is covered with trees and shrubs,1,,1
bbeb944ad209fca8,workable,adjective,,AVL,AVL | WordNet,avl | band_21 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,capable of being done with means at hand and circumstances as they are,1,,1
d08403e573b3e803,workbook,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_30 | dictionary | open_source | wordnet,"규정집, 연습장, 작업 일람표","규정집, 연습장, 작업 일람표",a student's book or booklet containing problems with spaces for solving them,1,,0
8c6e326cc8ba9895,workload,noun,,AVL,AVL | WordNet,avl | band_16 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,work that a person is expected to do in a specified time,1,,1
e17a11ce64785013,workshop,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_5 | dictionary | nawl | open_source | wordnet,"강습회, 작업장","강습회, 작업장",a brief intensive course for a small group; emphasizes problem solving || small workplace where handcrafts or manufacturing are done,2,,0
a5c559749ca29d22,worksite,,,AVL,AVL,avl | band_42 | needs_definition | needs_korean_gloss | open_source,한국어 뜻 보강 필요,한국어 뜻 보강 필요,Open-source vocabulary entry for IELTS offline study: worksite.,1,,1
e5324576494103fd,wormhole,noun,,AVL,AVL | WordNet,avl | band_36 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,hole made by a burrowing worm,1,,1
52eb4844a25548ad,worrying,noun,,AVL,AVL | WordNet,avl | band_22 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,the act of moving something by repeated tugs or pushes || the act of harassing someone || causing distress or worry or anxiety,3,vigorous worrying finally loosened the saw || distressing (or disturbing) news || lived in heroic if something distressful isolation,1
